index,safe
0,True
1,True
2,True
3,True
4,True
5,True
6,True
7,True
8,True
9,True
10,True
11,True
12,True
13,True
14,True
15,True
16,True
17,True
18,True
19,True
20,True
21,True
22,True
23,True
24,True
25,True
26,True
27,True
28,True
29,True
30,True
31,True
32,True
33,True
34,True
35,True
36,True
37,True
38,True
39,True
40,True
41,True
42,True
43,True
44,True
45,True
46,True
47,True
48,True
49,True
50,True
51,True
52,True
53,True
54,True
55,True
56,True
57,True
58,True
59,False
60,True
61,False
62,True
63,True
64,True
65,True
66,True
67,False
68,False
69,False
70,True
71,False
72,True
73,False
74,True
75,False
76,True
77,True
78,False
79,True
80,False
81,True
82,False
83,True
84,False
85,True
86,True
87,False
88,False
89,False
90,True
91,True
92,True
93,False
94,False
95,False
